1,8.34000000001639e-07
2,7.332999999998258e-06
3,9.833000000000758e-06
4,1.3957999999997944e-05
5,1.9416000000001266e-05
6,2.44169999999988e-05
7,2.9291000000000733e-05
8,3.5333000000001974e-05
9,4.145800000000116e-05
10,4.783400000000007e-05
11,5.345899999999876e-05
12,5.962499999999718e-05
13,6.520800000000063e-05
14,7.145900000000288e-05
15,7.799999999999821e-05
16,8.46249999999979e-05
17,9.137499999999771e-05
18,0.00011695799999999687
19,0.00011220899999999853
20,0.00011112500000000011
21,0.00011779200000000198
22,0.0001244169999999982
23,0.0001305830000000001
24,0.00013770800000000027
25,0.00014437500000000214
26,0.0001525409999999991
27,0.0001704169999999991
28,0.0001660410000000022
29,0.00017225000000000226
30,0.00018008299999999755
31,0.00018641700000000122
32,0.00019324999999999898
33,0.00020704199999999756
34,0.0002150840000000008
35,0.000260042000000002
36,0.00022420899999999952
37,0.0002306660000000009
38,0.00024245800000000095
39,0.0002617079999999994
40,0.00025558399999999967
41,0.00026262499999999897
42,0.0002705839999999973
43,0.0002857500000000013
44,0.0002855840000000019
45,0.0002919589999999979
46,0.0003015840000000006
47,0.0003158750000000002
48,0.0003334579999999983
49,0.00032775000000000165
50,0.0003266250000000005
51,0.0003659590000000025
52,0.0003459580000000004
53,0.00035191600000000073
54,0.0003704159999999984
55,0.0003978330000000002
56,0.0007178749999999998
57,0.00041766699999999657
58,0.00039558399999999744
59,0.0003988340000000007
60,0.0004337500000000036
61,0.00041358400000000156
62,0.0004208750000000011
63,0.00043437500000000073
64,0.0004481669999999993
65,0.00044216700000000025
66,0.0004667500000000019
67,0.00046366700000000094
68,0.00048170799999999736
69,0.0004769580000000065
70,0.0004839589999999991
71,0.0004972910000000039
72,0.0005029589999999973
73,0.0004987919999999979
74,0.0004983329999999966
75,0.0004902079999999989
76,0.0005214170000000032
77,0.0005059590000000003
78,0.000514291
79,0.0005316660000000001
80,0.0005380829999999948
81,0.0005559579999999953
82,0.0005459579999999992
83,0.0005851659999999981
84,0.0006130419999999942
85,0.0006219999999999976
86,0.0006498750000000011
87,0.0006622910000000024
88,0.0008690420000000004
89,0.0006728339999999972
90,0.0006951250000000048
91,0.000632166999999996
92,0.0006426250000000008
93,0.0006358340000000018
94,0.0007084160000000034
95,0.0007893750000000019
96,0.0006513750000000026
97,0.0006912079999999987
98,0.0006778330000000027
99,0.0006765830000000014
100,0.0007004170000000018
101,0.0006933329999999974
102,0.0007168749999999988
103,0.0007114579999999981
104,0.000756958000000002
105,0.000742583000000005
106,0.0007477089999999992
107,0.0007477919999999971
108,0.000752166999999998
109,0.0007503749999999976
110,0.0007673750000000007
111,0.0007456669999999915
112,0.0007670419999999956
113,0.0007769999999999999
114,0.0007760829999999969
115,0.0007865829999999935
116,0.000800000000000009
117,0.0007913750000000108
118,0.000814959000000004
119,0.0008336659999999968
120,0.0008184590000000075
121,0.0008658340000000098
122,0.0008898750000000122
123,0.0008596250000000027
124,0.0009022909999999995
125,0.0009037089999999887
126,0.0008824999999999944
127,0.0008765839999999997
128,0.0008659170000000077
129,0.0008804169999999945
130,0.0008888330000000055
131,0.0008811249999999965
132,0.0009029579999999954
133,0.0009200830000000021
134,0.0009091670000000024
135,0.0009147909999999981
136,0.0009491660000000013
137,0.0009839170000000008
138,0.0010055830000000043
139,0.0010102500000000042
140,0.000995707999999998
141,0.0009943749999999918
142,0.0009832089999999988
143,0.001008624999999999
144,0.0010343339999999979
145,0.0010395829999999967
146,0.0010500829999999933
147,0.0010394160000000013
148,0.0010303329999999944
149,0.0010401669999999946
150,0.0010404590000000075
151,0.001059582999999989
152,0.0011180410000000002
153,0.0010836249999999908
154,0.0010620409999999997
155,0.001085166999999998
156,0.0010882079999999933
157,0.0011470840000000065
158,0.0011647919999999978
159,0.001125000000000001
160,0.001129209000000006
161,0.001153124999999991
162,0.0011541659999999981
163,0.0011584999999999929
164,0.0011725000000000069
165,0.0012193749999999948
166,0.0012697079999999805
167,0.0012065420000000049
168,0.0012021659999999768
169,0.0012178330000000015
170,0.0012187919999999963
171,0.0012272080000000074
172,0.0012341669999999805
173,0.0012434580000000028
174,0.0012538330000000097
175,0.001258750000000003
176,0.0012722500000000025
177,0.0012986660000000039
178,0.0013185410000000064
179,0.0012958339999999957
180,0.0013089169999999928
181,0.00135337499999999
182,0.0013685830000000065
183,0.0013306670000000076
184,0.0013330830000000127
185,0.0013294169999999994
186,0.0013501660000000137
187,0.0013489590000000107
188,0.001390417000000005
189,0.0014112500000000028
190,0.0014014579999999943
191,0.0018379170000000222
192,0.0014013330000000046
193,0.0014280829999999967
194,0.0014311250000000053
195,0.0014385419999999871
196,0.001448082999999989
197,0.0014567919999999845
198,0.0014635410000000126
199,0.0015283329999999928
200,0.001557041000000009
201,0.0015294579999999836
202,0.0015593750000000017
203,0.001560666000000016
204,0.0015413750000000115
205,0.001534958000000003
206,0.0015307079999999917
207,0.0015337499999999726
208,0.001561459000000015
209,0.0015594579999999858
210,0.0016129579999999977
211,0.0016036660000000036
212,0.0015803340000000166
213,0.0016462919999999936
214,0.0016560419999999965
215,0.001629125000000009
216,0.0016208329999999882
217,0.0016381249999999903
218,0.0016306249999999967
219,0.001699375000000003
220,0.001725499999999991
221,0.0016615829999999943
222,0.0016648749999999823
223,0.0016718749999999893
224,0.0016823750000000137
225,0.0016959579999999974
226,0.001697375000000001
227,0.001713540999999985
228,0.0017930419999999947
229,0.0017326669999999933
230,0.0018061249999999918
231,0.0017827499999999996
232,0.0017624169999999884
233,0.0017541249999999953
234,0.0017683750000000165
235,0.0017816659999999873
236,0.0017960419999999977
237,0.001897041000000016
238,0.001964291000000007
239,0.0019287080000000012
240,0.0018994580000000205
241,0.002010792000000039
242,0.0022298749999999923
243,0.0022952910000000326
244,0.0021101249999999627
245,0.0020729999999999915
246,0.0019281250000000028
247,0.0019217090000000492
248,0.0019093340000000403
249,0.0019309999999999605
250,0.0019428340000000044
251,0.0020136669999999968
252,0.0022837909999999795
253,0.002118500000000023
254,0.001983790999999957
255,0.001945958999999997
256,0.00196637500000002
257,0.001957874999999998
258,0.0019953339999999598
259,0.002084874999999986
260,0.002018958000000015
261,0.002021625000000027
262,0.002008749999999948
263,0.002023041999999975
264,0.0020352499999999885
265,0.0020314590000000132
266,0.00203341600000001
267,0.0022122909999999774
268,0.0022344169999999886
269,0.002062292000000021
270,0.0020381669999999796
271,0.002083833000000035
272,0.002079875000000009
273,0.002109250000000007
274,0.0022396670000000007
275,0.002155540999999983
276,0.0021468330000000146
277,0.002189916000000014
278,0.002159333000000041
279,0.002211249999999998
280,0.0022426660000000043
281,0.0023137080000000254
282,0.0023024160000000293
283,0.0021569169999999804
284,0.002159042
285,0.0021913749999999954
286,0.002212999999999965
287,0.002268209000000021
288,0.0023741250000000047
289,0.0022718750000000343
290,0.0022484999999999866
291,0.002264749999999982
292,0.0022707909999999942
293,0.002280749999999998
294,0.002334082999999987
295,0.002400124999999975
296,0.002394750000000001
297,0.0024623329999999832
298,0.0023335419999999663
299,0.002335707999999992
300,0.0023604170000000035
301,0.0025185830000000187
302,0.0023807920000000204
303,0.0024057499999999843
304,0.0023624170000000055
305,0.0023624170000000055
306,0.0024935419999999597
307,0.002500791000000002
308,0.0025997090000000056
309,0.0024855000000000294
310,0.0024307089999999754
311,0.0024330839999999743
312,0.002487083000000001
313,0.0029502499999999876
314,0.002523791999999969
315,0.0025180000000000202
316,0.0025032090000000062
317,0.0024914170000000513
318,0.002520334000000013
319,0.002585916999999993
320,0.002542500000000003
321,0.002622625000000045
322,0.0026385409999999943
323,0.0025850420000000374
324,0.0026329999999999965
325,0.0027593750000000083
326,0.0026210829999999685
327,0.0025943330000000042
328,0.0025899590000000305
329,0.0026294590000000007
330,0.0026591669999999623
331,0.0027532919999999628
332,0.0026817500000000383
333,0.0026533750000000134
334,0.002645665999999991
335,0.0026730420000000144
336,0.0027354170000000178
337,0.0027080839999999995
338,0.0026714170000000093
339,0.0026697079999999374
340,0.0027175000000000393
341,0.0027218329999999513
342,0.002766916000000008
343,0.0027878749999999952
344,0.002842832999999989
345,0.002750417000000005
346,0.002792624999999993
347,0.002766583999999961
348,0.002880708000000065
349,0.002809583999999976
350,0.0028209590000000118
351,0.002847500000000003
352,0.0028203339999999244
353,0.0029516669999999356
354,0.002949458000000016
355,0.0029276249999999893
356,0.002894250000000098
357,0.0028754579999999974
358,0.003016041999999941
359,0.0029495830000000334
360,0.0028867089999999873
361,0.0029347079999999526
362,0.0028971669999999783
363,0.0030219579999999358
364,0.003134582999999913
365,0.003058667000000015
366,0.0030260420000000066
367,0.003012791999999931
368,0.003069040999999939
369,0.003127458999999999
370,0.0030295419999999407
371,0.003064541999999948
372,0.003041041000000022
373,0.003088292000000048
374,0.003119833000000072
375,0.003195874999999959
376,0.0031106250000000335
377,0.0031010000000000204
378,0.003131791999999911
379,0.0032187080000000146
380,0.003116792000000035
381,0.0031404170000000065
382,0.003114167000000001
383,0.0031851670000000443
384,0.003167542000000023
385,0.00322308299999996
386,0.003216625000000084
387,0.003160125000000069
388,0.003316708000000057
389,0.003233374999999983
390,0.003276124999999963
391,0.003177458000000022
392,0.003216708000000068
393,0.0032650829999999464
394,0.003363875000000016
395,0.003334416999999923
396,0.003250417000000061
397,0.003270417000000081
398,0.003431958999999929
399,0.003321416999999993
400,0.00326324999999994
401,0.0032258750000000447
402,0.0033391669999999207
403,0.0034141250000000456
404,0.0033695830000000093
405,0.003303791999999972
406,0.003419209000000034
407,0.003437999999999941
408,0.0033942919999999654
409,0.0033794999999999797
410,0.0033629580000000825
411,0.003438166999999992
412,0.0034433750000000263
413,0.0034249169999999163
414,0.003374083000000083
415,0.0034560000000000146
416,0.0035617079999999968
417,0.003459333000000009
418,0.003454749999999951
419,0.003500458000000095
420,0.0035562500000000385
421,0.003506166999999949
422,0.003443583000000028
423,0.0035175829999999353
424,0.003541041000000078
425,0.003615332999999943
426,0.00351524999999997
427,0.003511792000000069
428,0.0036194579999999643
429,0.003671958999999947
430,0.0036113749999999722
431,0.0035034170000000087
432,0.0035230840000000097
433,0.0036069579999999934
434,0.0036635000000000417
435,0.003564624999999988
436,0.0036439999999999806
437,0.0037307090000000542
438,0.0037182080000000006
439,0.003600958000000043
440,0.003694167000000026
441,0.0037420420000000565
442,0.0037377079999999507
443,0.003652875
444,0.003694916000000048
445,0.003750750000000025
446,0.0038130419999999887
447,0.0036912500000000348
448,0.0037204170000000314
449,0.003758916000000001
450,0.0038271250000000423
451,0.0038395829999999798
452,0.0037735000000000962
453,0.003874500000000003
454,0.003940666999999953
455,0.003743665999999979
456,0.0038280830000000377
457,0.003982665999999968
458,0.0038540420000000575
459,0.003815000000000013
460,0.003871624999999934
461,0.003945707999999937
462,0.003901749999999926
463,0.003848791000000018
464,0.003889083999999987
465,0.003940625000000031
466,0.003934082999999977
467,0.0038854590000000355
468,0.0038930000000000353
469,0.004052041000000006
470,0.003911290999999983
471,0.00437916599999999
472,0.004034834000000043
473,0.004165333999999965
474,0.0041181250000000835
475,0.00410254099999996
476,0.0040500420000000315
477,0.004072375000000017
478,0.0039762500000000145
479,0.004002625000000037
480,0.0040744579999998365
481,0.0040402500000000785
482,0.0041202499999999365
483,0.004016999999999937
484,0.004171417000000011
485,0.0041027080000000105
486,0.004079249999999979
487,0.004052125000000073
488,0.004147416999999987
489,0.004201416999999985
490,0.004139959000000193
491,0.004184208000000078
492,0.004298958999999991
493,0.004224917000000161
494,0.004127500000000062
495,0.004205250000000049
496,0.004290040999999967
497,0.004215708999999901
498,0.0042384579999998895
499,0.004440916999999933
500,0.004258749999999978
501,0.0042174589999999235
502,0.0042920000000001846
503,0.004255750000000003
504,0.004377625000000052
505,0.004245124999999961
506,0.004394542000000001
507,0.004289374999999929
508,0.004300750000000075
509,0.004324500000000064
510,0.0044034170000000206
511,0.004385666000000121
512,0.0043159999999999865
513,0.0045314169999999265
514,0.004340541000000142
515,0.004383084000000093
516,0.004394084000000076
517,0.00439570899999997
518,0.004486583000000044
519,0.004404749999999957
520,0.0046027909999999395
521,0.004846499999999976
522,0.004401000000000099
523,0.004498415999999894
524,0.004550499999999902
525,0.004620166999999897
526,0.004528666999999986
527,0.004625250000000136
528,0.004545500000000091
529,0.004530665999999961
530,0.004554042000000091
531,0.004683790999999937
532,0.004631457999999977
533,0.004735500000000004
534,0.004643374999999894
535,0.004519834000000111
536,0.0046181249999999174
537,0.0047578749999999115
538,0.004552625000000088
539,0.004636917000000018
540,0.004723499999999881
